Date,Open,High,Low,Settle,Volume,Prev. Day Open Interest
2014-07-07,576.25,577.0,556.0,556.75,52154.0,198534.0
2014-07-03,576.25,581.0,572.0,579.5,34560.0,196345.0
2014-07-02,573.5,577.0,568.75,575.5,33183.0,194634.0
2014-07-01,577.5,581.0,569.25,572.5,47890.0,193044.0
2014-06-30,590.3,590.85,565.15,574.95,58845.4,155151.8
2014-06-27,582.85,594.5,581.3,590.35,36845.2,117583.2
2014-06-26,578.9,586.55,575.55,583.25,37959.2,86337.8
2014-06-25,572.0,577.75,569.6,577.25,22875.6,58741.0
2014-06-24,579.75,580.0,570.0,571.0,19853.0,36269.0
2014-06-23,585.0,593.0,577.75,579.75,30465.0,46079.0
2014-06-20,593.25,594.5,582.75,585.25,36841.0,74867.0
2014-06-19,586.25,596.5,585.75,593.5,44931.0,82354.0
2014-06-18,582.0,598.0,581.5,587.0,54252.0,93721.0
2014-06-17,581.0,584.75,576.75,581.75,55006.0,107671.0
2014-06-16,586.0,594.75,580.25,581.0,43272.0,113862.0
2014-06-13,585.5,594.5,583.5,586.0,66231.0,129263.0
2014-06-12,588.0,593.5,584.0,585.25,63924.0,146503.0
2014-06-11,603.0,608.5,588.5,589.25,75859.0,160999.0
2014-06-10,614.75,616.0,599.25,601.25,69544.0,168194.0
2014-06-09,618.25,626.25,607.5,612.5,65774.0,175841.0
2014-06-06,605.5,619.5,603.0,618.25,65706.0,183050.0
2014-06-05,613.5,617.25,605.0,605.75,51881.0,187479.0
2014-06-04,612.5,619.5,610.75,614.5,46073.0,192073.0
2014-06-03,622.0,624.0,611.0,612.5,55552.0,198056.0
2014-06-02,624.75,626.75,616.25,620.75,62381.0,197258.0
2014-05-30,633.0,637.0,625.5,627.25,48605.0,200468.0
2014-05-29,638.5,645.0,629.75,632.5,49427.0,202767.0
2014-05-28,637.25,641.75,633.0,638.75,44978.0,203560.0
2014-05-27,645.0,648.5,640.25,641.0,52896.0,207227.0
2014-05-23,660.25,663.5,651.25,652.5,56974.0,208725.0
2014-05-22,665.5,669.75,654.0,659.25,67005.0,208300.0
2014-05-21,668.0,675.5,663.0,664.25,65987.0,211438.0
