
HST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees<br />
2013-5-4,80,76,73,70,67,65,88,76,65,30.01,29.97,29.91,10,9,2,15,10,,0.00,7,Rain,191<br />
2013-5-5,82,76,71,67,66,64,81,67,53,29.96,29.92,29.87,10,10,10,21,9,23,0.00,4,,190<br />
2013-5-6,82,78,73,68,66,64,76,69,58,29.96,29.91,29.88,10,10,10,18,11,,0.00,3,,184<br />
2013-5-7,82,76,71,68,66,63,78,66,54,29.99,29.95,29.90,10,10,10,12,6,,0.00,0,,312<br />
2013-5-8,84,78,73,69,67,62,73,66,58,30.03,29.98,29.94,10,10,10,10,6,,0.00,2,,224<br />
2013-5-9,84,78,73,70,68,65,76,68,58,30.08,30.01,29.96,10,10,10,13,5,,0.00,5,,346<br />
2013-5-10,82,78,75,72,70,66,79,72,63,30.09,30.04,30.00,10,10,10,12,5,,0.00,6,,189<br />
2013-5-11,82,80,77,71,70,68,82,72,65,30.06,30.03,29.98,10,10,10,12,6,,0.00,6,,188<br />
2013-5-12,84,80,75,72,70,68,83,74,61,30.05,30.01,29.96,10,10,10,17,7,21,0.00,6,Rain,158<br />
2013-5-13,84,80,75,72,69,66,82,73,63,30.04,30.01,29.97,10,10,10,15,7,20,0.01,7,Rain,163<br />
2013-5-14,82,78,73,72,68,65,83,73,63,30.08,30.03,29.99,10,10,10,12,6,17,0.01,6,Rain,170<br />
2013-5-15,84,78,73,70,68,66,85,72,58,30.10,30.05,30.02,10,10,10,12,7,,0.03,5,Rain,136<br />
2013-5-16,84,78,73,68,65,60,73,61,53,30.07,30.04,30.01,10,10,10,14,7,,0.00,1,,153<br />
2013-5-17,84,78,73,67,64,59,71,59,49,30.04,30.00,29.96,10,10,10,13,6,,0.00,2,Rain,252<br />
2013-5-18,84,80,75,68,66,63,73,64,57,30.02,29.98,29.95,10,10,10,15,8,,0.01,4,Rain,159<br />
2013-5-19,84,80,73,68,67,64,82,65,55,29.99,29.95,29.90,10,10,10,16,7,,0.04,5,Rain,193<br />
2013-5-20,82,78,73,68,67,65,82,68,56,29.99,29.94,29.90,10,10,10,12,7,,0.00,1,,182<br />
2013-5-21,84,78,73,68,65,59,71,61,50,30.01,29.97,29.93,10,10,10,13,7,,0.00,2,,170<br />
2013-5-22,86,80,75,70,68,64,74,65,55,30.04,29.99,29.95,10,10,10,14,6,,0.00,4,,322<br />
2013-5-23,86,80,75,71,68,63,76,66,56,30.03,30.00,29.95,10,10,10,18,7,21,0.00,3,,204<br />
2013-5-24,86,80,75,70,65,59,74,60,44,30.03,30.00,29.97,10,10,10,15,10,24,0.00,2,,73<br />
2013-5-25,84,80,73,70,67,64,82,69,56,30.03,30.00,29.96,10,10,5,13,7,,0.02,5,Rain,135<br />
2013-5-26,84,78,73,71,67,58,85,69,52,30.06,30.02,29.98,10,10,10,17,7,,0.00,5,Rain,124<br />
2013-5-27,84,78,72,69,66,57,78,63,52,30.09,30.04,30.00,10,10,10,14,8,,0.00,1,,178<br />
2013-5-28,84,78,73,71,69,66,87,71,58,30.09,30.05,30.01,10,10,10,14,8,21,0.11,3,Rain,213<br />
2013-5-29,84,80,75,71,70,66,87,71,59,30.06,30.03,29.98,10,10,10,12,6,,0.04,5,Rain,258<br />
2013-5-30,84,78,73,70,69,66,81,71,63,30.02,29.97,29.92,10,10,10,10,5,,0.00,5,,229<br />
2013-5-31,84,80,77,71,70,68,76,70,61,30.03,29.97,29.93,10,10,10,10,5,,0.00,6,,241<br />
2013-6-1,86,80,75,72,69,65,78,69,49,30.07,30.01,29.96,10,10,10,14,6,,0.00,5,,216<br />
2013-6-2,84,80,75,72,69,65,77,67,59,30.04,30.01,29.97,10,10,10,14,8,,0.00,4,,198<br />
2013-6-3,84,80,75,69,67,65,74,63,53,30.06,30.01,29.97,10,10,10,12,6,,0.00,4,,180<br />
2013-6-4,84,78,73,69,65,60,73,61,52,30.01,29.98,29.95,10,10,10,15,6,,0.00,3,,179<br />
2013-6-5,84,78,73,66,64,61,66,58,49,30.01,29.98,29.94,10,10,10,13,6,,0.00,2,,168<br />
2013-6-6,84,78,73,66,65,63,73,62,53,30.01,29.97,29.93,10,10,10,14,7,,0.00,4,,137<br />
2013-6-7,84,80,75,67,63,60,67,58,49,30.03,29.98,29.93,10,10,10,15,8,20,0.00,5,Rain,135<br />
2013-6-8,84,78,73,68,65,61,69,61,53,30.04,29.99,29.95,10,10,10,12,7,,0.00,3,,139<br />
2013-6-9,84,78,73,69,66,61,76,64,52,30.05,30.02,29.98,10,10,10,14,5,18,0.00,3,,177<br />
2013-6-10,84,78,73,68,66,61,71,64,52,30.02,30.00,29.98,10,10,10,13,4,,0.00,3,,184<br />
2013-6-11,82,78,73,68,66,65,73,66,58,30.01,29.98,29.95,10,10,10,9,4,,0.00,4,,204<br />
2013-6-12,84,80,75,70,65,60,73,63,49,30.05,30.00,29.96,10,10,10,17,6,26,0.00,5,,123<br />
2013-6-13,86,80,75,69,67,64,79,67,55,30.07,30.03,29.99,10,10,10,14,7,,0.01,3,Rain,196<br />
2013-6-14,84,78,73,69,65,59,76,62,52,30.04,30.00,29.96,10,10,10,12,7,,0.00,2,,191<br />
2013-6-15,84,78,73,68,64,59,66,58,47,29.99,29.96,29.90,10,10,10,13,7,,0.00,4,,159<br />
2013-6-16,84,78,73,68,65,59,69,60,44,30.00,29.95,29.90,10,10,10,17,7,,0.00,3,,174<br />
2013-6-17,84,81,78,69,67,62,67,62,56,30.05,30.00,29.95,10,10,10,12,6,,0.00,6,,181<br />
2013-6-18,84,80,75,68,66,63,71,62,56,30.04,30.01,29.98,10,10,10,13,7,,0.00,5,,176<br />
2013-6-19,86,80,75,70,66,60,76,63,47,30.04,30.01,29.97,10,10,10,14,7,,0.00,5,,241<br />
2013-6-20,82,78,73,70,68,62,82,69,56,30.05,29.99,29.96,10,10,10,13,7,,0.02,6,Rain,216<br />
2013-6-21,82,78,73,68,64,59,66,59,53,30.02,29.99,29.94,10,10,10,15,7,,0.00,4,,126<br />
2013-6-22,84,80,75,67,65,60,74,63,52,30.06,30.00,29.96,10,10,10,18,7,,0.00,5,Rain,176<br />
2013-6-23,84,80,75,68,65,62,69,61,52,30.09,30.05,30.01,10,10,10,12,7,,0.00,2,,160<br />
2013-6-24,84,80,75,68,66,62,71,63,55,30.07,30.04,30.01,10,10,10,15,7,22,0.00,3,,167<br />
2013-6-25,82,78,73,68,66,61,71,64,56,30.06,30.03,29.99,10,10,10,10,5,,0.00,4,,174<br />
2013-6-26,82,78,73,69,67,63,79,68,54,30.05,30.01,29.95,10,9,2,14,5,,0.39,4,Rain,183<br />
2013-6-27,84,78,73,68,65,59,69,62,54,30.01,29.97,29.94,10,10,10,15,8,,0.00,3,,184<br />
2013-6-28,82,77,72,66,62,57,66,58,50,29.99,29.96,29.92,10,10,10,12,7,,0.00,2,,205<br />
2013-6-29,84,80,75,67,64,56,73,59,38,30.00,29.95,29.91,10,10,10,14,8,,0.00,3,,168<br />
2013-6-30,84,78,73,70,65,56,74,62,48,30.01,29.98,29.94,10,10,10,22,7,,0.00,2,,214<br />
2013-7-1,84,80,75,67,64,59,66,58,51,29.99,29.96,29.93,10,10,10,14,10,24,0.00,4,,151<br />
2013-7-2,84,78,73,69,65,59,72,61,56,29.98,29.93,29.90,10,10,10,13,8,,0.00,3,,205<br />
2013-7-3,82,78,75,70,67,61,76,64,52,29.99,29.96,29.91,10,10,10,14,8,,0.00,4,,212<br />
2013-7-4,84,80,75,70,68,66,74,68,58,30.02,29.98,29.95,10,10,10,13,5,,0.00,4,,231<br />
2013-7-5,84,80,75,70,68,66,78,68,60,30.03,29.99,29.95,10,10,10,12,8,,0.00,4,,198<br />
2013-7-6,84,81,77,72,70,65,79,71,63,30.02,29.99,29.96,10,10,10,12,6,,0.00,6,,250<br />
2013-7-7,82,78,73,72,70,67,83,73,65,29.98,29.94,29.89,10,10,10,12,5,,0.06,6,Rain,178<br />
2013-7-8,84,78,73,72,69,68,88,73,61,30.01,29.95,29.90,10,10,10,14,5,,0.00,4,,191<br />
2013-7-9,86,80,75,71,70,69,85,72,59,30.09,30.02,29.97,10,10,10,12,8,,0.03,3,Rain,167<br />
2013-7-10,87,81,75,70,67,59,78,65,41,30.09,30.06,30.02,10,10,10,30,7,38,0.00,4,,107<br />
2013-7-11,84,80,75,70,68,64,83,66,56,30.05,30.02,29.98,10,10,10,10,6,,0.00,6,Rain,199<br />
2013-7-12,84,78,73,70,67,62,79,66,54,30.02,29.99,29.95,10,10,10,13,5,,0.00,3,,208<br />
2013-7-13,84,78,73,68,66,59,71,63,55,29.98,29.95,29.91,10,10,10,14,8,,0.00,2,,159<br />
2013-7-14,84,80,75,68,64,55,69,58,47,29.98,29.94,29.90,10,10,10,12,8,17,0.00,4,,199<br />
2013-7-15,84,80,75,69,67,63,74,63,55,30.00,29.96,29.92,10,10,10,14,9,,0.00,6,,266<br />
2013-7-16,84,80,75,70,67,61,74,64,53,29.98,29.95,29.91,10,10,10,14,8,,0.00,5,,172<br />
2013-7-17,86,80,75,70,67,62,78,65,55,29.99,29.94,29.91,10,10,10,14,7,,0.00,4,,152<br />
2013-7-18,86,80,75,70,67,62,74,64,55,30.04,29.97,29.94,10,10,10,13,6,,0.00,2,,173<br />
2013-7-19,84,80,75,71,68,64,77,67,59,30.05,30.01,29.97,10,10,10,14,6,,0.00,3,,230<br />
2013-7-20,84,80,75,69,66,61,73,64,54,30.04,30.00,29.96,10,10,9,13,6,,0.00,3,,150<br />
2013-7-21,84,78,72,71,67,62,74,67,58,29.99,29.96,29.92,10,10,10,13,6,,0.00,3,,178<br />
2013-7-22,84,80,77,72,69,65,76,68,62,30.00,29.97,29.93,10,10,10,12,5,,0.00,4,,233<br />
2013-7-23,86,82,77,73,71,70,84,72,61,30.00,29.97,29.94,10,10,10,14,7,,0.00,5,,237<br />
2013-7-24,86,82,77,75,71,69,89,75,61,29.98,29.94,29.88,10,10,10,15,8,,0.03,6,Rain,221<br />
2013-7-25,86,80,75,70,66,60,74,60,52,29.97,29.92,29.88,10,10,10,14,8,,0.00,3,,142<br />
2013-7-26,86,80,75,69,65,60,69,59,50,30.02,29.96,29.92,10,10,10,13,6,,0.00,5,,240<br />
2013-7-27,86,80,75,69,66,61,71,61,51,30.00,29.97,29.93,10,10,10,18,8,25,0.00,4,,171<br />
2013-7-28,88,82,75,68,65,60,67,57,46,29.99,29.93,29.88,10,10,10,12,6,,0.00,2,,181<br />
2013-7-29,82,78,75,75,71,64,94,78,64,29.97,29.87,29.83,10,9,4,31,11,41,0.15,6,Rain,144<br />
2013-7-30,88,82,77,74,72,67,84,72,56,30.06,30.00,29.92,10,10,10,22,13,25,0.00,4,,194<br />
2013-7-31,87,82,78,73,71,65,83,70,54,30.05,30.02,29.96,10,10,10,15,7,,0.00,6,,158<br />
2013-8-1,84,80,75,70,68,64,71,65,58,30.04,30.01,29.97,10,10,10,10,4,16,0.00,5,,178<br />
2013-8-2,84,80,75,70,67,62,74,64,53,30.02,29.99,29.95,10,10,10,12,3,,0.00,5,,220<br />
2013-8-3,87,82,77,70,67,62,69,62,53,30.01,29.98,29.94,10,10,10,12,7,,0.00,5,,205<br />
2013-8-4,84,78,73,69,66,63,71,62,55,30.00,29.96,29.93,10,10,10,10,7,,0.00,2,,159<br />
2013-8-5,84,80,75,70,67,63,69,63,56,30.00,29.96,29.92,10,10,10,13,5,,0.00,3,,179<br />
2013-8-6,84,80,75,70,67,60,69,64,56,30.01,29.97,29.94,10,10,10,12,6,,0.00,3,,164<br />
2013-8-7,86,80,73,68,65,60,68,60,49,30.04,29.99,29.95,10,10,10,16,7,,0.00,2,,167<br />
2013-8-8,86,80,73,68,66,62,69,62,53,30.05,30.01,29.97,10,10,10,12,7,,0.00,2,,178<br />
2013-8-9,87,81,75,70,65,61,67,59,48,30.02,29.97,29.91,10,10,10,16,9,,0.00,1,,178<br />
2013-8-10,86,82,77,72,71,67,79,69,60,29.99,29.96,29.92,10,10,10,12,8,,0.00,4,,291<br />
2013-8-11,84,82,80,74,72,70,79,72,65,30.00,29.97,29.94,10,10,10,10,6,,0.00,7,Rain,190<br />
2013-8-12,84,81,78,73,70,63,79,71,58,30.03,29.99,29.94,10,10,10,18,8,26,0.00,6,Rain,152<br />
2013-8-13,84,80,75,69,66,60,76,63,54,29.99,29.95,29.92,10,10,10,18,10,23,0.01,5,,128<br />
2013-8-14,86,80,73,70,68,63,76,66,55,30.00,29.95,29.90,10,10,10,13,7,,0.00,2,,180<br />
2013-8-15,86,80,75,69,67,63,74,63,53,30.00,29.96,29.92,10,10,10,13,7,,0.00,3,,175<br />
2013-8-16,87,81,75,69,66,63,69,61,53,30.00,29.96,29.92,10,10,10,14,6,,0.00,2,,165<br />
2013-8-17,87,82,77,72,67,62,69,62,56,29.99,29.96,29.92,10,10,10,13,6,,0.00,2,,208<br />
2013-8-18,87,81,75,69,67,65,72,63,53,30.00,29.96,29.93,10,10,10,14,8,,0.00,3,Rain,202<br />
2013-8-19,84,80,75,68,65,61,68,58,49,30.00,29.97,29.93,10,10,10,15,8,,0.00,2,,259<br />
2013-8-20,84,80,75,71,69,63,74,66,59,29.98,29.95,29.91,10,10,10,14,8,,0.00,4,,224<br />
2013-8-21,86,82,77,72,70,68,78,70,59,29.97,29.94,29.89,10,10,10,14,9,,0.00,3,,206<br />
2013-8-22,84,81,78,72,70,66,77,70,59,29.98,29.94,29.89,10,10,10,12,5,,0.00,6,,227<br />
2013-8-23,87,82,77,72,68,61,74,62,54,29.98,29.94,29.90,10,10,10,14,9,,0.00,4,,250<br />
2013-8-24,88,82,77,71,69,66,76,66,49,30.01,29.96,29.92,10,10,10,13,5,,0.00,2,,210<br />
2013-8-25,86,80,75,70,67,63,69,63,55,30.05,29.99,29.96,10,10,10,16,7,,0.00,1,,161<br />
2013-8-26,86,80,75,72,68,62,76,65,53,30.05,30.03,29.99,10,10,10,15,6,,0.00,3,,167<br />
2013-8-27,84,80,75,69,67,63,71,63,56,30.06,30.01,29.96,10,10,10,13,7,,0.01,5,Rain,156<br />
2013-8-28,87,80,73,70,65,61,71,60,50,30.00,29.93,29.87,10,10,10,24,8,31,0.00,1,,31<br />
2013-8-29,84,80,77,71,67,64,74,64,53,29.95,29.91,29.85,10,10,10,15,8,,0.00,2,,146<br />
2013-8-30,84,80,75,70,65,59,66,57,47,30.00,29.96,29.93,10,10,10,10,6,,0.00,2,,272<br />
2013-8-31,87,81,75,69,65,61,69,57,46,30.01,29.96,29.91,10,10,10,15,8,21,0.00,4,,152<br />
2013-9-1,84,80,75,68,65,61,66,58,50,29.99,29.95,29.91,10,10,10,13,7,,0.00,3,,177<br />
2013-9-2,88,80,73,67,63,58,62,55,43,30.00,29.96,29.90,10,10,10,13,6,,0.00,2,,150<br />
2013-9-3,86,80,75,68,64,56,71,59,45,30.00,29.96,29.91,10,10,10,14,7,,0.00,2,,169<br />
2013-9-4,84,78,73,69,64,55,65,57,44,30.02,29.98,29.94,10,10,10,13,7,,0.00,3,,210<br />
2013-9-5,88,82,77,69,65,62,65,59,48,30.08,30.01,29.97,10,10,10,18,10,23,0.00,2,,133<br />
2013-9-6,86,82,77,68,67,63,74,63,51,30.06,30.02,29.97,10,10,10,16,6,,0.00,4,Rain,201<br />
2013-9-7,86,80,75,70,69,66,74,66,57,30.02,29.99,29.93,10,10,10,10,7,,0.00,5,,189<br />
2013-9-8,86,82,78,73,69,61,72,64,50,30.04,29.99,29.95,10,10,10,17,7,,0.00,4,,179<br />
2013-9-9,87,81,75,69,64,61,72,56,46,30.05,30.00,29.97,10,10,10,16,6,24,0.00,3,,119<br />
2013-9-10,86,80,75,69,65,59,66,59,52,30.04,30.00,29.95,10,10,10,14,7,,0.00,1,,169<br />
2013-9-11,87,82,77,71,67,62,72,62,44,30.05,30.00,29.95,10,10,10,13,7,,0.00,2,,156<br />
2013-9-12,88,82,77,73,70,66,74,65,53,29.99,29.94,29.88,10,10,10,17,7,,0.00,4,,195<br />
2013-9-13,84,80,75,73,70,65,82,71,62,29.92,29.88,29.84,10,10,9,13,6,,0.04,4,Rain,218<br />
2013-9-14,86,80,73,72,70,67,82,69,55,29.93,29.89,29.84,10,10,10,12,5,,0.00,5,,193<br />
2013-9-15,86,82,77,70,68,60,79,64,49,29.95,29.91,29.87,10,10,6,15,8,,0.08,2,Rain,204<br />
2013-9-16,86,80,73,71,68,65,83,67,55,29.99,29.96,29.92,10,10,10,13,7,,0.00,2,,156<br />
2013-9-17,84,80,77,72,68,64,74,66,60,29.98,29.94,29.90,10,10,10,12,7,,0.00,4,Rain,152<br />
2013-9-18,87,81,75,70,67,59,74,62,48,29.97,29.93,29.90,10,10,10,17,9,,0.00,1,,152<br />
2013-9-19,86,82,77,68,64,59,65,55,49,30.01,29.96,29.91,10,10,10,20,11,26,0.00,1,,119<br />
2013-9-20,84,80,75,69,64,58,66,56,44,30.01,29.97,29.94,10,10,10,21,9,20,0.00,3,,137<br />
2013-9-21,86,80,75,69,66,63,69,61,55,30.00,29.97,29.92,10,10,10,12,6,,0.00,6,,171<br />
2013-9-22,84,80,77,70,67,65,66,61,54,30.00,29.96,29.91,10,10,10,12,6,,0.00,5,,161<br />
2013-9-23,86,80,75,69,67,63,69,60,51,29.98,29.94,29.89,10,10,10,12,7,,0.00,2,,192<br />
2013-9-24,86,82,77,70,66,63,74,61,49,29.99,29.94,29.89,10,10,10,17,6,,0.00,4,Rain,176<br />
2013-9-25,84,78,73,71,69,65,87,71,58,30.02,29.97,29.93,10,10,7,16,8,30,0.00,5,Rain,162<br />
2013-9-26,84,78,73,70,69,66,87,72,53,29.98,29.95,29.92,10,10,10,17,8,22,0.00,6,,188<br />
2013-9-27,84,80,75,70,67,61,76,65,54,30.04,29.99,29.94,10,10,10,14,7,,0.00,3,,161<br />
2013-9-28,87,81,75,68,65,61,71,61,53,30.05,30.01,29.96,10,10,10,12,7,,0.00,2,,170<br />
2013-9-29,84,78,73,69,67,64,76,65,56,30.01,29.97,29.92,10,10,10,14,6,,0.00,4,,134<br />
2013-9-30,84,80,75,70,67,63,79,65,49,30.01,29.97,29.93,10,10,10,12,6,,0.00,2,,164<br />
2013-10-1,86,82,78,71,67,61,69,62,49,29.98,29.95,29.91,10,10,10,17,7,,0.00,5,,146<br />
2013-10-2,87,82,77,73,70,67,79,70,57,29.95,29.92,29.88,10,10,10,13,7,,0.00,4,,204<br />
2013-10-3,84,81,78,72,71,70,79,73,67,29.96,29.93,29.88,10,10,10,13,6,,0.00,5,,226<br />
2013-10-4,84,80,75,73,70,67,84,73,61,29.97,29.94,29.90,10,10,5,14,6,18,0.25,5,Rain,193<br />
2013-10-5,84,78,73,71,68,64,84,71,58,29.98,29.94,29.89,10,10,10,13,6,18,0.00,5,,137<br />
2013-10-6,84,78,73,72,69,64,83,72,57,29.98,29.94,29.90,10,10,10,12,4,,0.00,5,,175<br />
2013-10-7,84,80,75,72,69,66,82,71,62,30.03,29.97,29.92,10,10,10,13,5,,0.00,2,,146<br />
2013-10-8,84,78,73,71,66,61,76,65,56,30.04,30.00,29.96,10,10,10,13,8,18,0.00,2,,113<br />
2013-10-9,84,78,72,71,68,62,76,68,56,30.01,29.97,29.92,10,10,10,13,5,,0.00,1,,161<br />
